Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
77,2024-05-16,,09:16:00,73307.99,,,,,2024-05-16,,15:15:00,73644.97,-200.0,,,130.95000000000005,-200.04999999999995,Exit Condition Met For Trade
77.2,2024-05-16,Thursday,09:33:00,76.5,10,PE,72300.0,Buy,2024-05-16,Thursday,10:11:00,56.5,-200.0,-26.143790849673202,2024-05-17,,,Stop Loss Hit
78,2024-05-17,,09:16:00,73592.59,,,,,2024-05-17,,15:15:00,73941.14,-200.0,,,16.950000000000045,-200.04999999999995,Exit Condition Met For Trade
78.1,2024-05-17,Friday,09:59:00,71.25,10,CE,74300.0,Buy,2024-05-17,Friday,10:07:00,51.25,-200.0,-28.07017543859649,2024-05-17,,,Stop Loss Hit
79,2024-05-23,,09:16:00,74199.12,,,,,2024-05-23,,15:15:00,75446.66,250.0,,,250.0,-0.05,Exit Condition Met For Trade
79.1,2024-05-23,Thursday,09:38:00,67.35,10,CE,75200.0,Buy,2024-05-23,Thursday,09:43:00,92.35,250.0,37.11952487008167,2024-05-24,,,Target Hit
80,2024-05-24,,09:16:00,75267.89,,,,,2024-05-24,,15:15:00,75424.43,-200.0,,,14.450000000000045,-200.04999999999995,Exit Condition Met For Trade
80.1,2024-05-24,Friday,09:19:00,73.55,10,CE,76000.0,Buy,2024-05-24,Friday,09:34:00,53.55,-200.0,-27.192386131883072,2024-05-24,,,Stop Loss Hit
81,2024-05-27,,09:16:00,75627.52,,,,,2024-05-27,,15:15:00,75418.49,-200.0,,,48.450000000000045,-200.04999999999995,Exit Condition Met For Trade
81.1,2024-05-27,Monday,11:57:00,82.5,10,CE,77500.0,Buy,2024-05-27,Monday,13:54:00,62.5,-200.0,-24.242424242424242,2024-05-31,,,Stop Loss Hit
82,2024-05-29,,09:16:00,74899.69,,,,,2024-05-29,,15:15:00,74534.02,250.0,,,250.0,-40.049999999999955,Exit Condition Met For Trade
82.2,2024-05-29,Wednesday,10:23:00,77.2,10,PE,73500.0,Buy,2024-05-29,Wednesday,11:18:00,102.2,250.0,32.38341968911917,2024-05-31,,,Target Hit
83,2024-05-30,,09:16:00,74345.68,,,,,2024-05-30,,15:15:00,73836.21,250.0,,,250.0,-0.05,Exit Condition Met For Trade
83.2,2024-05-30,Thursday,09:37:00,71.5,10,PE,73100.0,Buy,2024-05-30,Thursday,09:43:00,96.5,250.0,34.96503496503497,2024-05-31,,,Target Hit
84,2024-05-31,,09:16:00,74145.53,,,,,2024-05-31,,15:15:00,73966.6,-200.0,,,105.45000000000005,-200.04999999999995,Exit Condition Met For Trade
84.1,2024-05-31,Friday,09:23:00,67.5,10,CE,75100.0,Buy,2024-05-31,Friday,09:48:00,47.5,-200.0,-29.62962962962963,2024-05-31,,,Stop Loss Hit
85,2024-06-03,,09:16:00,75831.25,,,,,2024-06-03,,15:15:00,76442.36,-200.0,,,89.45000000000005,-200.04999999999995,Exit Condition Met For Trade
85.1,2024-06-03,Monday,13:32:00,121.95,10,CE,81000.0,Buy,2024-06-03,Monday,13:41:00,101.95,-200.0,-16.400164001640015,2024-06-07,,,Stop Loss Hit
86,2024-06-04,,09:16:00,74878.32,,,,,2024-06-04,,15:15:00,72259.99,250.0,,,250.0,-0.0500000000001819,Exit Condition Met For Trade
86.2,2024-06-04,Tuesday,09:21:00,405.4,10,PE,73500.0,Buy,2024-06-04,Tuesday,09:22:00,430.4,250.0,6.1667488899852,2024-06-07,,,Target Hit
87,2024-06-05,,09:16:00,72587.04,,,,,2024-06-05,,15:15:00,74430.8,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
87.1,2024-06-05,Wednesday,09:17:00,52.5,10,CE,78000.0,Buy,2024-06-05,Wednesday,09:20:00,32.5,-200.0,-38.095238095238095,2024-06-07,,,Stop Loss Hit
88,2024-06-07,,09:16:00,75008.01,,,,,2024-06-07,,15:15:00,76718.05,250.0,,,250.0,-0.05,Exit Condition Met For Trade
88.1,2024-06-07,Friday,09:21:00,77.95,10,CE,75900.0,Buy,2024-06-07,Friday,09:22:00,102.95,250.0,32.071840923669015,2024-06-07,,,Target Hit
89,2024-06-14,,09:16:00,76907.26,,,,,2024-06-14,,15:15:00,77007.81,303.0,,,303.0,-0.05,Exit Condition Met For Trade
89.2,2024-06-14,Friday,09:22:00,80.3,10,PE,76400.0,Buy,2024-06-14,Friday,09:23:00,110.6,303.0,37.73349937733499,2024-06-14,,,Target Hit
90,2024-06-19,,09:16:00,77401.29,,,,,2024-06-19,,15:15:00,77319.32,250.0,,,250.0,-133.54999999999995,Exit Condition Met For Trade
90.2,2024-06-19,Wednesday,10:16:00,71.1,10,PE,76100.0,Buy,2024-06-19,Wednesday,10:25:00,96.1,250.0,35.16174402250352,2024-06-21,,,Target Hit
91,2024-06-20,,09:16:00,77444.14,,,,,2024-06-20,,15:15:00,77473.82,-200.0,,,128.95000000000005,-200.04999999999995,Exit Condition Met For Trade
91.2,2024-06-20,Thursday,09:23:00,82.05,10,PE,76300.0,Buy,2024-06-20,Thursday,09:27:00,62.05,-200.0,-24.375380865326022,2024-06-21,,,Stop Loss Hit
92,2024-06-21,,09:16:00,77636.64,,,,,2024-06-21,,15:15:00,77140.84,250.0,,,250.0,-0.05,Exit Condition Met For Trade
92.2,2024-06-21,Friday,10:46:00,80.1,10,PE,76800.0,Buy,2024-06-21,Friday,10:49:00,105.1,250.0,31.210986267166046,2024-06-21,,,Target Hit
93,2024-06-25,,09:16:00,77517.42,,,,,2024-06-25,,15:15:00,78083.92,250.0,,,250.0,-107.54999999999995,Exit Condition Met For Trade
93.1,2024-06-25,Tuesday,12:43:00,72.0,10,CE,78900.0,Buy,2024-06-25,Tuesday,13:17:00,97.0,250.0,34.72222222222222,2024-06-28,,,Target Hit
94,2024-06-26,,09:16:00,78013.11,,,,,2024-06-26,,15:15:00,78700.85,250.0,,,250.0,-0.05,Exit Condition Met For Trade
94.1,2024-06-26,Wednesday,10:54:00,72.0,10,CE,79300.0,Buy,2024-06-26,Wednesday,10:58:00,97.0,250.0,34.72222222222222,2024-06-28,,,Target Hit
95,2024-06-27,,09:16:00,78557.14,,,,,2024-06-27,,15:15:00,79249.39,-200.0,,,117.45000000000005,-200.04999999999995,Exit Condition Met For Trade
95.1,2024-06-27,Thursday,10:03:00,74.1,10,CE,79800.0,Buy,2024-06-27,Thursday,10:34:00,54.1,-199.99999999999994,-26.990553306342772,2024-06-28,,,Stop Loss Hit
96,2024-07-01,,09:16:00,79037.21,,,,,2024-07-01,,15:15:00,79506.55,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
96.1,2024-07-01,Monday,09:42:00,76.65,10,CE,81200.0,Buy,2024-07-01,Monday,09:49:00,56.65,-200.00000000000006,-26.092628832354865,2024-07-05,,,Stop Loss Hit
97,2024-07-03,,09:16:00,79789.92,,,,,2024-07-03,,15:15:00,80022.36,-200.0,,,39.950000000000045,-200.04999999999995,Exit Condition Met For Trade
97.1,2024-07-03,Wednesday,09:52:00,77.85,10,CE,81000.0,Buy,2024-07-03,Wednesday,11:06:00,57.85,-199.99999999999994,-25.690430314707765,2024-07-05,,,Stop Loss Hit
98,2024-07-05,,09:16:00,79813.41,,,,,2024-07-05,,15:15:00,80042.51,250.0,,,250.0,-0.05,Exit Condition Met For Trade
98.2,2024-07-05,Friday,09:18:00,69.6,10,PE,79100.0,Buy,2024-07-05,Friday,09:22:00,94.6,250.0,35.91954022988506,2024-07-05,,,Target Hit
99,2024-07-10,,09:16:00,80273.79,,,,,2024-07-10,,15:15:00,79950.74,250.0,,,250.0,-0.05,Exit Condition Met For Trade
99.2,2024-07-10,Wednesday,10:21:00,67.55,10,PE,79000.0,Buy,2024-07-10,Wednesday,10:23:00,92.55,250.0,37.00962250185048,2024-07-12,,,Target Hit
100,2024-07-11,,09:16:00,80097.14,,,,,2024-07-11,,15:15:00,79914.56,-200.0,,,34.450000000000045,-200.04999999999995,Exit Condition Met For Trade
100.2,2024-07-11,Thursday,09:33:00,69.0,10,PE,79100.0,Buy,2024-07-11,Thursday,09:42:00,49.0,-200.0,-28.985507246376812,2024-07-12,,,Stop Loss Hit
101,2024-07-12,,09:16:00,80098.53,,,,,2024-07-12,,15:15:00,80443.42,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
101.2,2024-07-12,Friday,09:20:00,77.25,10,PE,79500.0,Buy,2024-07-12,Friday,09:23:00,57.25,-200.0,-25.889967637540455,2024-07-12,,,Stop Loss Hit
102,2024-07-15,,09:16:00,80698.75,,,,,2024-07-15,,15:15:00,80650.76,-200.0,,,61.450000000000045,-200.04999999999995,Exit Condition Met For Trade
102.1,2024-07-15,Monday,09:17:00,78.4,10,CE,82100.0,Buy,2024-07-15,Monday,10:00:00,58.4,-200.00000000000006,-25.51020408163266,2024-07-19,,,Stop Loss Hit
103,2024-07-18,,09:16:00,80537.24,,,,,2024-07-18,,15:15:00,81363.01,250.0,,,250.0,-99.04999999999995,Exit Condition Met For Trade
103.1,2024-07-18,Thursday,09:46:00,69.9,10,CE,81500.0,Buy,2024-07-18,Thursday,09:51:00,94.9,250.0,35.7653791130186,2024-07-19,,,Target Hit
104,2024-07-22,,09:16:00,80217.65,,,,,2024-07-22,,15:15:00,80537.98,-232.5,,,26.950000000000045,-232.54999999999995,Exit Condition Met For Trade
104.2,2024-07-22,Monday,09:31:00,86.55,10,PE,77500.0,Buy,2024-07-22,Monday,10:14:00,63.3,-232.5,-26.8630849220104,2024-07-26,,,Stop Loss Hit
105,2024-07-23,,09:16:00,80745.96,,,,,2024-07-23,,15:15:00,80367.42,-200.0,,,58.950000000000045,-200.04999999999995,Exit Condition Met For Trade
105.1,2024-07-23,Tuesday,11:09:00,73.65,10,CE,83800.0,Buy,2024-07-23,Tuesday,11:17:00,53.65,-200.00000000000006,-27.15546503733877,2024-07-26,,,Stop Loss Hit
106,2024-07-24,,09:16:00,80291.52,,,,,2024-07-24,,15:15:00,80144.37,250.0,,,250.0,-0.05,Exit Condition Met For Trade
106.2,2024-07-24,Wednesday,12:16:00,73.45,10,PE,78600.0,Buy,2024-07-24,Wednesday,12:21:00,98.45,250.0,34.036759700476516,2024-07-26,,,Target Hit
107,2024-07-25,,09:16:00,79597.89,,,,,2024-07-25,,15:15:00,80023.87,-200.0,,,45.450000000000045,-200.04999999999995,Exit Condition Met For Trade
107.1,2024-07-25,Thursday,14:10:00,75.5,10,CE,80700.0,Buy,2024-07-25,Thursday,14:44:00,55.5,-200.0,-26.490066225165563,2024-07-26,,,Stop Loss Hit
108,2024-07-26,,09:16:00,80116.89,,,,,2024-07-26,,15:15:00,81376.2,250.0,,,250.0,-30.049999999999955,Exit Condition Met For Trade
108.1,2024-07-26,Friday,09:37:00,77.8,10,CE,80700.0,Buy,2024-07-26,Friday,10:00:00,102.8,250.0,32.13367609254499,2024-07-26,,,Target Hit
109,2024-08-02,,09:16:00,81180.66,,,,,2024-08-02,,15:15:00,81034.01,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
109.1,2024-08-02,Friday,09:28:00,71.55,10,CE,81900.0,Buy,2024-08-02,Friday,09:31:00,51.55,-200.0,-27.952480782669465,2024-08-02,,,Stop Loss Hit
110,2024-08-05,,09:16:00,79709.77,,,,,2024-08-05,,15:15:00,78742.82,250.0,,,250.0,-0.049999999999954525,Exit Condition Met For Trade
110.2,2024-08-05,Monday,09:17:00,121.6,10,PE,77000.0,Buy,2024-08-05,Monday,09:18:00,146.6,250.0,20.55921052631579,2024-08-09,,,Target Hit
111,2024-08-07,,09:16:00,79474.41,,,,,2024-08-07,,15:15:00,79480.36,250.0,,,250.0,-0.05,Exit Condition Met For Trade
111.2,2024-08-07,Wednesday,09:21:00,71.95,10,PE,77700.0,Buy,2024-08-07,Wednesday,09:27:00,96.95,250.0,34.746351633078525,2024-08-09,,,Target Hit
112,2024-08-08,,09:16:00,79208.18,,,,,2024-08-08,,15:15:00,78915.64,-200.0,,,18.950000000000045,-200.04999999999995,Exit Condition Met For Trade
112.2,2024-08-08,Thursday,09:36:00,77.7,10,PE,77800.0,Buy,2024-08-08,Thursday,10:05:00,57.7,-200.0,-25.74002574002574,2024-08-09,,,Stop Loss Hit
113,2024-08-12,,09:16:00,79470.43,,,,,2024-08-12,,15:15:00,79659.53,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
113.2,2024-08-12,Monday,09:20:00,84.2,10,PE,77000.0,Buy,2024-08-12,Monday,09:36:00,64.2,-200.0,-23.752969121140143,2024-08-16,,,Stop Loss Hit
114,2024-08-13,,09:16:00,79610.26,,,,,2024-08-13,,15:15:00,78919.19,-73.0,,,42.950000000000045,-159.04999999999995,Exit Condition Met For Trade
114.2,2024-08-13,Tuesday,14:08:00,68.2,10,PE,77500.0,Buy,2024-08-13,Tuesday,15:15:00,60.9,-73.00000000000004,-10.703812316715549,2024-08-16,,,Exit Condition Met For Trade
115,2024-08-16,,09:16:00,79723.87,,,,,2024-08-16,,15:15:00,80471.09,250.0,,,250.0,-0.05,Exit Condition Met For Trade
115.1,2024-08-16,Friday,09:21:00,77.85,10,CE,80200.0,Buy,2024-08-16,Friday,09:22:00,102.85,250.0,32.113037893384714,2024-08-16,,,Target Hit
116,2024-08-20,,09:16:00,80623.77,,,,,2024-08-20,,15:15:00,80791.44,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
116.1,2024-08-20,Tuesday,10:18:00,69.05,10,CE,82000.0,Buy,2024-08-20,Tuesday,10:51:00,49.05,-200.0,-28.964518464880523,2024-08-23,,,Stop Loss Hit
117,2024-08-26,,09:16:00,81292.98,,,,,2024-08-26,,15:15:00,81698.26,-200.0,,,11.950000000000045,-200.04999999999995,Exit Condition Met For Trade
117.1,2024-08-26,Monday,10:19:00,75.3,10,CE,83000.0,Buy,2024-08-26,Monday,10:33:00,55.3,-200.0,-26.56042496679947,2024-08-30,,,Stop Loss Hit
118,2024-08-28,,09:16:00,81760.53,,,,,2024-08-28,,15:15:00,81785.78,-200.0,,,215.45000000000005,-200.04999999999995,Exit Condition Met For Trade
118.1,2024-08-28,Wednesday,11:34:00,70.3,10,CE,82700.0,Buy,2024-08-28,Wednesday,14:44:00,50.3,-200.0,-28.44950213371266,2024-08-30,,,Stop Loss Hit
119,2024-08-29,,09:16:00,81737.45,,,,,2024-08-29,,15:15:00,82064.01,250.0,,,250.0,-0.05,Exit Condition Met For Trade
119.1,2024-08-29,Thursday,09:42:00,76.8,10,CE,82400.0,Buy,2024-08-29,Thursday,09:51:00,101.8,250.0,32.552083333333336,2024-08-30,,,Target Hit
120,2024-08-30,,09:16:00,82469.71,,,,,2024-08-30,,15:15:00,82416.73,-200.0,,,88.45000000000005,-200.04999999999995,Exit Condition Met For Trade
120.2,2024-08-30,Friday,09:33:00,76.65,10,PE,81900.0,Buy,2024-08-30,Friday,09:41:00,56.65,-200.00000000000006,-26.092628832354865,2024-08-30,,,Stop Loss Hit
121,2024-09-04,,09:16:00,82030.17,,,,,2024-09-04,,15:15:00,82381.88,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
121.1,2024-09-04,Wednesday,13:21:00,73.9,10,CE,83100.0,Buy,2024-09-04,Wednesday,13:45:00,53.9,-200.00000000000006,-27.063599458728017,2024-09-06,,,Stop Loss Hit
122,2024-09-05,,09:16:00,82509.11,,,,,2024-09-05,,15:15:00,82225.44,-200.0,,,50.450000000000045,-200.04999999999995,Exit Condition Met For Trade
122.2,2024-09-05,Thursday,10:33:00,68.0,10,PE,81600.0,Buy,2024-09-05,Thursday,11:09:00,48.0,-200.0,-29.41176470588235,2024-09-06,,,Stop Loss Hit
123,2024-09-06,,09:16:00,82083.41,,,,,2024-09-06,,09:30:00,82144.87,443.0,,,443.0,-46.549999999999955,Square Off All Legs due to Target Profit
123.1,2024-09-06,Friday,09:29:00,88.1,10,CE,82400.0,Buy,2024-09-06,Friday,09:30:00,142.8,547.0000000000002,62.088535754824086,2024-09-06,,,Target Hit
123.2,2024-09-06,Friday,09:26:00,81.15,10,PE,81700.0,Buy,2024-09-06,Friday,09:30:00,70.75,-104.00000000000006,-12.815773259396185,2024-09-06,,,Square Off All Legs due to Target Profit
124,2024-09-10,,09:16:00,81747.33,,,,,2024-09-10,,15:15:00,81926.7,-202.5,,,74.45000000000005,-202.54999999999995,Exit Condition Met For Trade
124.2,2024-09-10,Tuesday,09:55:00,70.65,10,PE,80300.0,Buy,2024-09-10,Tuesday,10:33:00,50.4,-202.50000000000006,-28.662420382165614,2024-09-13,,,Stop Loss Hit
125,2024-09-11,,09:16:00,81843.15,,,,,2024-09-11,,15:15:00,81461.63,250.0,,,250.0,-0.05,Exit Condition Met For Trade
125.1,2024-09-11,Wednesday,09:42:00,66.05,10,CE,82700.0,Buy,2024-09-11,Wednesday,09:46:00,91.05,250.0,37.85011355034065,2024-09-13,,,Target Hit
126,2024-09-12,,09:16:00,81849.53,,,,,2024-09-12,,15:15:00,83072.13,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
126.2,2024-09-12,Thursday,10:00:00,70.3,10,PE,81000.0,Buy,2024-09-12,Thursday,10:03:00,50.3,-200.0,-28.44950213371266,2024-09-13,,,Stop Loss Hit
127,2024-09-18,,09:16:00,82987.97,,,,,2024-09-18,,15:15:00,82983.57,250.0,,,250.0,-49.549999999999955,Exit Condition Met For Trade
127.1,2024-09-18,Wednesday,09:43:00,64.9,10,CE,84300.0,Buy,2024-09-18,Wednesday,10:43:00,89.9,250.0,38.52080123266563,2024-09-20,,,Target Hit
128,2024-09-19,,09:16:00,83485.66,,,,,2024-09-19,,15:15:00,83203.59,250.0,,,250.0,-117.54999999999995,Exit Condition Met For Trade
128.2,2024-09-19,Thursday,11:32:00,75.5,10,PE,82300.0,Buy,2024-09-19,Thursday,11:43:00,100.5,250.0,33.11258278145695,2024-09-20,,,Target Hit
129,2024-09-20,,09:16:00,83556.42,,,,,2024-09-20,,15:15:00,84505.03,250.0,,,250.0,-0.05,Exit Condition Met For Trade
129.2,2024-09-20,Friday,09:20:00,79.0,10,PE,82900.0,Buy,2024-09-20,Friday,09:21:00,104.0,250.0,31.645569620253166,2024-09-20,,,Target Hit
130,2024-09-23,,09:16:00,84755.62,,,,,2024-09-23,,15:15:00,84906.06,-200.0,,,39.950000000000045,-200.04999999999995,Exit Condition Met For Trade
130.1,2024-09-23,Monday,09:17:00,87.9,10,CE,86500.0,Buy,2024-09-23,Monday,10:32:00,67.9,-200.0,-22.753128555176335,2024-09-27,,,Stop Loss Hit
131,2024-09-24,,09:16:00,84787.4,,,,,2024-09-24,,15:15:00,84914.98,-275.0,,,0,-275.04999999999995,Exit Condition Met For Trade
131.2,2024-09-24,Tuesday,09:17:00,73.45,10,PE,82100.0,Buy,2024-09-24,Tuesday,09:18:00,45.95,-275.0,-37.44043567052417,2024-09-27,,,Stop Loss Hit
132,2024-09-26,,09:16:00,85181.58,,,,,2024-09-26,,15:15:00,85774.54,250.0,,,250.0,-64.54999999999995,Exit Condition Met For Trade
132.1,2024-09-26,Thursday,12:21:00,74.0,10,CE,86300.0,Buy,2024-09-26,Thursday,14:37:00,99.0,250.0,33.78378378378378,2024-09-27,,,Target Hit
133,2024-09-30,,09:16:00,85248.62,,,,,2024-09-30,,15:15:00,84321.89,250.0,,,250.0,-40.549999999999955,Exit Condition Met For Trade
133.2,2024-09-30,Monday,09:49:00,60.0,10,PE,83000.0,Buy,2024-09-30,Monday,11:28:00,85.0,250.0,41.666666666666664,2024-10-04,,,Target Hit
134,2024-10-01,,09:16:00,84590.31,,,,,2024-10-01,,15:15:00,84258.1,250.0,,,250.0,-79.04999999999995,Exit Condition Met For Trade
134.2,2024-10-01,Tuesday,10:20:00,80.85,10,PE,83000.0,Buy,2024-10-01,Tuesday,10:34:00,105.85,250.0,30.921459492888065,2024-10-04,,,Target Hit
135,2024-10-03,,09:16:00,83424.2,,,,,2024-10-03,,15:15:00,82522.64,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
135.2,2024-10-03,Thursday,09:17:00,82.3,10,PE,81600.0,Buy,2024-10-03,Thursday,09:18:00,62.3,-200.0,-24.301336573511545,2024-10-04,,,Stop Loss Hit
136,2024-10-04,,09:16:00,82563.36,,,,,2024-10-04,,15:15:00,81745.78,250.0,,,250.0,-0.049999999999954525,Exit Condition Met For Trade
136.2,2024-10-04,Friday,09:17:00,71.6,10,PE,81600.0,Buy,2024-10-04,Friday,09:18:00,96.6,250.0,34.91620111731844,2024-10-04,,,Target Hit
137,2024-10-14,,09:16:00,81631.97,,,,,2024-10-14,,15:15:00,81939.06,-211.5,,,0,-211.54999999999995,Exit Condition Met For Trade
137.2,2024-10-14,Monday,09:18:00,66.35,10,PE,79500.0,Buy,2024-10-14,Monday,09:19:00,45.2,-211.49999999999991,-31.876412961567436,2024-10-18,,,Stop Loss Hit
138,2024-10-15,,09:16:00,82192.12,,,,,2024-10-15,,15:15:00,81799.7,250.0,,,250.0,-90.04999999999995,Exit Condition Met For Trade
138.2,2024-10-15,Tuesday,09:50:00,81.5,10,PE,80700.0,Buy,2024-10-15,Tuesday,09:58:00,106.5,250.0,30.67484662576687,2024-10-18,,,Target Hit
139,2024-10-16,,09:16:00,81621.18,,,,,2024-10-16,,15:15:00,81496.59,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
139.1,2024-10-16,Wednesday,09:50:00,73.5,10,CE,83000.0,Buy,2024-10-16,Wednesday,10:05:00,53.5,-200.0,-27.210884353741495,2024-10-18,,,Stop Loss Hit
140,2024-10-17,,09:16:00,81733.95,,,,,2024-10-17,,15:15:00,81016.1,250.0,,,250.0,-156.54999999999995,Exit Condition Met For Trade
140.2,2024-10-17,Thursday,09:22:00,80.2,10,PE,80700.0,Buy,2024-10-17,Thursday,09:36:00,105.2,250.0,31.17206982543641,2024-10-18,,,Target Hit
141,2024-10-18,,09:16:00,80763.31,,,,,2024-10-18,,15:15:00,81209.77,250.0,,,250.0,-0.049999999999954525,Exit Condition Met For Trade
141.2,2024-10-18,Friday,09:17:00,74.5,10,PE,80200.0,Buy,2024-10-18,Friday,09:19:00,99.5,250.0,33.557046979865774,2024-10-18,,,Target Hit
142,2024-10-21,,09:16:00,81652.32,,,,,2024-10-21,,15:15:00,81211.6,250.0,,,250.0,-107.54999999999995,Exit Condition Met For Trade
142.2,2024-10-21,Monday,09:36:00,82.5,10,PE,79300.0,Buy,2024-10-21,Monday,09:45:00,107.5,250.0,30.303030303030305,2024-10-25,,,Target Hit
143,2024-10-22,,09:16:00,81188.41,,,,,2024-10-22,,15:15:00,80170.23,-200.0,,,106.45000000000005,-200.04999999999995,Exit Condition Met For Trade
143.2,2024-10-22,Tuesday,10:29:00,74.3,10,PE,79200.0,Buy,2024-10-22,Tuesday,10:53:00,54.3,-200.0,-26.917900403768506,2024-10-25,,,Stop Loss Hit
144,2024-10-23,,09:16:00,80197.47,,,,,2024-10-23,,15:15:00,80075.02,-200.0,,,101.45000000000005,-200.04999999999995,Exit Condition Met For Trade
144.2,2024-10-23,Wednesday,09:40:00,72.3,10,PE,78400.0,Buy,2024-10-23,Wednesday,09:50:00,52.3,-200.0,-27.662517289073307,2024-10-25,,,Stop Loss Hit
145,2024-10-24,,09:16:00,80215.53,,,,,2024-10-24,,15:15:00,80054.88,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
145.2,2024-10-24,Thursday,09:41:00,67.5,10,PE,78900.0,Buy,2024-10-24,Thursday,09:53:00,47.5,-200.0,-29.62962962962963,2024-10-25,,,Stop Loss Hit
146,2024-10-25,,09:16:00,80030.08,,,,,2024-10-25,,15:15:00,79437.28,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
146.1,2024-10-25,Friday,09:19:00,70.45,10,CE,80800.0,Buy,2024-10-25,Friday,09:21:00,50.45,-200.0,-28.388928317955997,2024-10-25,,,Stop Loss Hit
147,2024-10-28,,09:16:00,79673.22,,,,,2024-10-28,,15:15:00,80033.23,-349.0,,,0,-349.04999999999995,Exit Condition Met For Trade
147.2,2024-10-28,Monday,09:17:00,84.9,10,PE,77000.0,Buy,2024-10-28,Monday,09:18:00,50.0,-349.00000000000006,-41.10718492343934,2024-10-31,,,Stop Loss Hit
148,2024-10-29,,09:16:00,79860.64,,,,,2024-10-29,,15:15:00,80412.94,250.0,,,250.0,-156.54999999999995,Exit Condition Met For Trade
148.2,2024-10-29,Tuesday,09:31:00,74.6,10,PE,78400.0,Buy,2024-10-29,Tuesday,10:08:00,99.6,250.0,33.512064343163544,2024-10-31,,,Target Hit
149,2024-11-04,,09:16:00,79373.92,,,,,2024-11-04,,15:15:00,78789.75,250.0,,,250.0,-0.049999999999954525,Exit Condition Met For Trade
149.2,2024-11-04,Monday,09:17:00,94.5,10,PE,77000.0,Buy,2024-11-04,Monday,09:25:00,119.5,250.0,26.455026455026456,2024-11-08,,,Target Hit
150,2024-11-05,,09:16:00,78518.0,,,,,2024-11-05,,15:15:00,79456.6,100.0,,,169.95000000000005,-174.04999999999995,Exit Condition Met For Trade
150.1,2024-11-05,Tuesday,13:31:00,77.8,10,CE,81100.0,Buy,2024-11-05,Tuesday,15:15:00,87.8,100.0,12.853470437017995,2024-11-08,,,Exit Condition Met For Trade
151,2024-11-07,,09:16:00,80270.52,,,,,2024-11-07,,15:15:00,79549.07,250.0,,,250.0,-79.04999999999995,Exit Condition Met For Trade
151.2,2024-11-07,Thursday,09:27:00,70.95,10,PE,79000.0,Buy,2024-11-07,Thursday,09:59:00,95.95,250.0,35.236081747709655,2024-11-08,,,Target Hit
152,2024-11-08,,09:16:00,79321.6,,,,,2024-11-08,,15:15:00,79523.53,250.0,,,250.0,-62.549999999999955,Exit Condition Met For Trade
152.2,2024-11-08,Friday,09:18:00,68.2,10,PE,78400.0,Buy,2024-11-08,Friday,09:20:00,93.2,250.0,36.65689149560117,2024-11-08,,,Target Hit
153,2024-11-11,,09:16:00,79046.67,,,,,2024-11-11,,15:15:00,79589.57,250.0,,,250.0,-57.049999999999955,Exit Condition Met For Trade
153.1,2024-11-11,Monday,10:30:00,75.0,10,CE,81000.0,Buy,2024-11-11,Monday,11:14:00,100.0,250.0,33.333333333333336,2024-11-14,,,Target Hit
154,2024-11-12,,09:16:00,79787.24,,,,,2024-11-12,,15:15:00,78656.3,250.0,,,250.0,-117.54999999999995,Exit Condition Met For Trade
154.2,2024-11-12,Tuesday,09:21:00,77.2,10,PE,78500.0,Buy,2024-11-12,Tuesday,09:38:00,102.2,250.0,32.38341968911917,2024-11-14,,,Target Hit
155,2024-11-13,,09:16:00,78582.19,,,,,2024-11-13,,15:15:00,77641.89,250.0,,,250.0,-0.05,Exit Condition Met For Trade
155.2,2024-11-13,Wednesday,09:45:00,78.7,10,PE,77400.0,Buy,2024-11-13,Wednesday,09:48:00,103.7,250.0,31.766200762388817,2024-11-14,,,Target Hit
156,2024-11-14,,09:16:00,77813.51,,,,,2024-11-14,,15:15:00,77576.53,-200.0,,,0,-200.04999999999995,Exit Condition Met For Trade
156.2,2024-11-14,Thursday,09:42:00,71.7,10,PE,76800.0,Buy,2024-11-14,Thursday,09:43:00,51.7,-200.0,-27.89400278940028,2024-11-14,,,Stop Loss Hit
157,2024-11-18,,09:16:00,77737.98,,,,,2024-11-18,,15:15:00,77346.93,-200.0,,,154.95000000000005,-200.04999999999995,Exit Condition Met For Trade
157.2,2024-11-18,Monday,09:37:00,51.5,10,PE,75000.0,Buy,2024-11-18,Monday,12:26:00,31.5,-200.0,-38.83495145631068,2024-11-22,,,Stop Loss Hit
