product_symbol,price,size,timestamp,buyer_role
P-BTC-70400-120324,996.00000000,25,2024-03-11 07:42:10.085098,taker
C-BTC-70200-120324,1608.00000000,25,2024-03-11 07:42:36.800365,taker
P-BTC-70000-120324,924.00000000,25,2024-03-11 07:42:42.779440,taker
P-BTC-70600-110324,544.70000000,25,2024-03-11 07:42:45.015371,taker
C-BTC-70600-120324,1449.00000000,25,2024-03-11 07:43:24.882863,taker
P-BTC-68000-120324,351.00000000,25,2024-03-11 07:43:29.455360,taker
C-BTC-71600-110324,317.00000000,25,2024-03-11 07:44:43.392619,taker
P-BTC-68200-120324,427.00000000,25,2024-03-11 07:44:51.841659,taker
C-BTC-71600-110324,444.60000000,25,2024-03-11 07:45:55.338183,taker
C-BTC-70600-120324,1716.00000000,25,2024-03-11 07:46:43.699153,taker
C-BTC-71000-120324,1469.00000000,25,2024-03-11 07:48:16.928421,taker
P-BTC-71200-110324,728.00000000,25,2024-03-11 07:48:22.130046,taker
C-BTC-71200-110324,524.00000000,25,2024-03-11 07:56:19.352791,taker
P-BTC-71000-110324,636.00000000,25,2024-03-11 07:56:24.545289,taker
C-BTC-71200-110324,655.20000000,25,2024-03-11 08:00:35.318760,taker
C-BTC-71600-120324,1484.70000000,25,2024-03-11 08:01:30.106624,taker
C-BTC-71000-110324,796.90000000,25,2024-03-11 08:01:32.459342,taker
C-BTC-70800-110324,930.90000000,25,2024-03-11 08:01:35.738648,taker
C-BTC-70800-130324,2277.60000000,25,2024-03-11 08:01:35.788329,taker
C-BTC-64000-220324,8810.10000000,25,2024-03-11 08:01:35.833523,taker
C-BTC-70600-110324,1037.40000000,25,2024-03-11 08:01:35.921839,taker
C-BTC-74000-120324,751.40000000,25,2024-03-11 08:01:42.739890,taker
C-BTC-63200-110324,8248.00000000,25,2024-03-11 08:03:57.299655,taker
P-BTC-70600-110324,339.00000000,25,2024-03-11 08:04:04.934135,taker
C-BTC-71400-110324,577.00000000,25,2024-03-11 08:05:27.832251,taker
P-BTC-70800-110324,405.00000000,25,2024-03-11 08:05:33.729883,taker
C-BTC-71200-110324,698.00000000,25,2024-03-11 08:06:40.369518,taker
P-BTC-71600-120324,1660.00000000,25,2024-03-11 08:06:46.755487,taker
C-BTC-72000-110324,372.00000000,25,2024-03-11 08:09:30.610593,taker
P-BTC-70400-130324,1492.00000000,25,2024-03-11 08:09:35.730388,taker
C-BTC-71200-130324,1983.00000000,25,2024-03-11 08:12:12.303227,taker
P-BTC-71200-120324,1360.00000000,25,2024-03-11 08:12:17.557043,taker
C-BTC-72000-130324,1813.00000000,25,2024-03-11 08:17:18.134508,taker
P-BTC-68600-120324,402.00000000,25,2024-03-11 08:17:27.480440,taker
C-BTC-71000-110324,648.00000000,25,2024-03-11 08:17:55.019784,taker
P-BTC-69200-120324,533.00000000,25,2024-03-11 08:18:01.641058,taker
C-BTC-71600-130324,1856.00000000,25,2024-03-11 08:18:28.609498,taker
P-BTC-69000-120324,486.00000000,25,2024-03-11 08:18:34.006347,taker
